age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37,technician,married,professional.course,no,no,no,telephone,May,Tue,34,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
46,housemaid,married,basic.4y,no,no,no,telephone,May,Tue,788,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
44,blue-collar,married,unknown,no,no,yes,telephone,May,Tue,431,1,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
30,management,married,university.degree,no,no,no,telephone,May,Tue,851,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
30,admin.,single,high.school,no,no,no,telephone,May,Tue,315,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
33,technician,single,high.school,no,no,no,telephone,May,Tue,214,1,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
54,management,divorced,university.degree,no,yes,no,telephone,May,Tue,92,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
44,blue-collar,married,unknown,unknown,no,no,telephone,May,Tue,73,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
39,blue-collar,single,unknown,unknown,no,no,telephone,May,Tue,181,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
35,services,married,high.school,no,no,no,telephone,May,Tue,159,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
55,technician,married,professional.course,no,no,no,telephone,May,Tue,58,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
29,admin.,single,high.school,no,yes,no,telephone,May,Tue,1052,1,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
55,services,married,high.school,no,no,no,telephone,May,Tue,165,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,technician,married,university.degree,no,no,no,telephone,May,Tue,309,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
39,blue-collar,married,basic.6y,no,yes,no,telephone,May,Tue,163,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
58,admin.,married,basic.6y,no,yes,no,telephone,May,Tue,210,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
37,admin.,single,high.school,no,no,no,telephone,May,Tue,165,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
28,blue-collar,single,basic.6y,unknown,yes,no,telephone,May,Tue,331,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
34,management,married,university.degree,no,yes,no,telephone,May,Tue,230,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
54,retired,divorced,basic.4y,no,yes,no,telephone,May,Tue,584,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
27,management,single,university.degree,no,yes,no,telephone,May,Tue,134,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
31,entrepreneur,single,basic.9y,no,no,no,telephone,May,Tue,185,6,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
48,blue-collar,married,basic.4y,no,no,no,telephone,May,Tue,295,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
46,housemaid,married,basic.4y,no,no,no,telephone,May,Tue,86,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
40,technician,single,high.school,no,no,no,telephone,May,Tue,151,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
47,services,married,high.school,unknown,no,yes,telephone,May,Tue,69,11,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
47,blue-collar,married,professional.course,unknown,yes,no,telephone,May,Tue,15,11,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
58,entrepreneur,married,university.degree,unknown,no,no,telephone,May,Tue,437,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
51,self-employed,married,professional.course,unknown,yes,yes,telephone,May,Tue,139,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,blue-collar,married,basic.9y,unknown,no,no,telephone,May,Tue,267,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,admin.,married,high.school,no,yes,no,telephone,May,Tue,259,5,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,blue-collar,single,university.degree,unknown,yes,no,telephone,May,Tue,165,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
46,blue-collar,married,basic.4y,unknown,yes,no,telephone,May,Tue,566,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
50,services,married,high.school,unknown,yes,no,telephone,May,Tue,175,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
47,management,divorced,university.degree,no,no,no,telephone,May,Tue,198,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
60,retired,married,high.school,unknown,yes,no,telephone,May,Tue,220,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,services,married,high.school,no,no,no,telephone,May,Tue,168,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
25,self-employed,single,university.degree,no,no,no,telephone,May,Tue,247,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
40,entrepreneur,married,university.degree,unknown,yes,no,telephone,May,Tue,291,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,technician,married,unknown,no,yes,no,telephone,May,Tue,322,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
37,services,married,high.school,unknown,yes,no,telephone,May,Tue,194,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
46,blue-collar,married,unknown,unknown,yes,no,telephone,May,Tue,379,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
49,services,married,high.school,no,no,yes,telephone,May,Tue,151,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
42,technician,married,professional.course,unknown,no,no,telephone,May,Tue,166,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
37,blue-collar,married,high.school,no,no,no,telephone,May,Tue,64,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,technician,married,university.degree,no,yes,yes,telephone,May,Tue,232,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
57,blue-collar,married,basic.4y,no,yes,yes,telephone,May,Tue,647,7,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
39,services,married,basic.9y,no,yes,no,telephone,May,Tue,322,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
28,admin.,married,high.school,no,no,no,telephone,May,Tue,337,6,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
47,blue-collar,married,basic.4y,no,yes,no,telephone,May,Tue,133,12,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
42,blue-collar,married,basic.9y,unknown,yes,no,telephone,May,Tue,50,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
34,entrepreneur,married,professional.course,no,no,no,telephone,May,Tue,87,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
51,blue-collar,married,professional.course,no,no,yes,telephone,May,Tue,771,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
30,services,single,unknown,no,yes,no,telephone,May,Tue,205,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
33,admin.,single,university.degree,no,yes,no,telephone,May,Tue,76,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
58,blue-collar,married,basic.4y,no,yes,no,telephone,May,Tue,318,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,technician,married,basic.9y,unknown,no,no,telephone,May,Tue,109,9,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
39,blue-collar,divorced,basic.9y,unknown,no,no,telephone,May,Tue,304,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
31,services,single,high.school,no,no,no,telephone,May,Tue,209,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
45,services,single,professional.course,unknown,unknown,unknown,telephone,May,Tue,271,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
34,blue-collar,single,basic.4y,no,yes,yes,telephone,May,Tue,1093,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
33,services,divorced,high.school,no,no,no,telephone,May,Tue,326,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
35,blue-collar,married,basic.6y,unknown,yes,no,telephone,May,Tue,389,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
39,technician,married,professional.course,no,no,no,telephone,May,Tue,273,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
42,technician,single,high.school,unknown,no,no,telephone,May,Tue,264,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
37,admin.,married,high.school,no,no,no,telephone,May,Tue,1106,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
42,blue-collar,single,basic.9y,no,unknown,unknown,telephone,May,Tue,195,5,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
48,technician,single,unknown,no,unknown,unknown,telephone,May,Tue,69,19,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
29,admin.,married,high.school,no,no,no,telephone,May,Tue,214,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
59,retired,married,basic.9y,no,yes,no,telephone,May,Tue,87,9,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
32,blue-collar,single,basic.9y,no,no,no,telephone,May,Tue,122,7,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
31,services,married,basic.9y,no,no,no,telephone,May,Tue,945,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,True
52,management,married,basic.4y,unknown,yes,no,telephone,May,Tue,288,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
46,blue-collar,married,unknown,no,no,no,telephone,May,Tue,50,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
25,blue-collar,married,basic.9y,no,no,no,telephone,May,Tue,816,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
36,entrepreneur,married,basic.6y,no,yes,no,telephone,May,Tue,284,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
23,blue-collar,married,professional.course,no,yes,no,telephone,May,Tue,116,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
42,admin.,single,university.degree,no,yes,no,telephone,May,Tue,72,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
43,admin.,married,high.school,no,no,no,telephone,May,Tue,232,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
29,services,single,high.school,no,no,yes,telephone,May,Tue,262,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
45,admin.,married,high.school,no,yes,no,telephone,May,Tue,190,5,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
45,entrepreneur,married,university.degree,no,yes,no,telephone,May,Tue,1721,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,True
27,technician,single,high.school,unknown,no,yes,telephone,May,Tue,351,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
35,admin.,married,high.school,no,yes,no,telephone,May,Tue,166,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
35,technician,married,professional.course,no,no,no,telephone,May,Tue,104,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
39,blue-collar,divorced,high.school,no,yes,yes,telephone,May,Tue,163,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
29,technician,married,professional.course,no,no,no,telephone,May,Tue,492,2,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
46,blue-collar,divorced,basic.4y,unknown,no,no,telephone,May,Tue,152,3,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
39,admin.,married,university.degree,no,no,no,telephone,May,Tue,109,4,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
34,blue-collar,married,basic.6y,no,no,no,telephone,May,Tue,384,1,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
44,entrepreneur,divorced,university.degree,no,yes,no,telephone,May,Tue,1032,1,nonexistent,1.1,93.994,-36.4,4.856,5191.0,False
35,blue-collar,married,unknown,no,no,no,telephone,May,Wed,128,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
33,technician,single,professional.course,no,yes,yes,telephone,May,Wed,65,6,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
41,blue-collar,single,basic.9y,unknown,no,no,telephone,May,Wed,194,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
37,technician,married,university.degree,no,no,no,telephone,May,Wed,360,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
40,admin.,single,university.degree,unknown,yes,no,telephone,May,Wed,96,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
42,blue-collar,divorced,basic.9y,no,yes,no,telephone,May,Wed,20,11,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
55,blue-collar,married,basic.9y,no,yes,no,telephone,May,Wed,323,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
46,management,married,basic.6y,unknown,no,no,telephone,May,Wed,332,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
37,management,married,university.degree,no,yes,no,telephone,May,Wed,735,8,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
39,technician,married,professional.course,no,no,no,telephone,May,Wed,151,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
40,blue-collar,married,high.school,no,no,no,telephone,May,Wed,158,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
52,technician,married,high.school,no,yes,yes,telephone,May,Wed,73,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
43,management,married,university.degree,no,unknown,unknown,telephone,May,Wed,407,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
51,blue-collar,married,basic.4y,no,yes,no,telephone,May,Wed,438,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
45,management,divorced,basic.9y,unknown,no,no,telephone,May,Wed,174,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
40,management,divorced,university.degree,unknown,no,no,telephone,May,Wed,175,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
28,student,single,high.school,unknown,yes,no,telephone,May,Wed,313,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
33,admin.,single,high.school,no,unknown,unknown,telephone,May,Wed,137,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
47,self-employed,married,unknown,unknown,no,no,telephone,May,Wed,22,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
54,management,divorced,university.degree,no,yes,no,telephone,May,Wed,328,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
46,unknown,married,university.degree,no,no,no,telephone,May,Wed,93,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
36,admin.,married,high.school,no,no,no,telephone,May,Wed,97,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
46,unemployed,married,professional.course,unknown,yes,no,telephone,May,Wed,219,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
45,blue-collar,divorced,basic.9y,no,yes,no,telephone,May,Wed,455,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
46,management,married,university.degree,no,no,yes,telephone,May,Wed,103,6,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
30,services,married,unknown,no,no,no,telephone,May,Wed,133,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
55,management,married,unknown,no,yes,yes,telephone,May,Wed,77,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
45,admin.,married,basic.9y,unknown,yes,yes,telephone,May,Wed,211,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
45,admin.,married,high.school,no,yes,no,telephone,May,Wed,72,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
51,admin.,married,basic.4y,unknown,yes,no,telephone,May,Wed,942,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,True
31,admin.,single,university.degree,no,no,no,telephone,May,Wed,89,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
33,admin.,married,unknown,no,yes,no,telephone,May,Wed,108,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
45,services,divorced,high.school,unknown,yes,no,telephone,May,Wed,101,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
52,blue-collar,married,basic.4y,unknown,yes,yes,telephone,May,Wed,305,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
35,unemployed,married,university.degree,no,yes,no,telephone,May,Wed,387,9,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
50,admin.,married,high.school,unknown,yes,no,telephone,May,Wed,146,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
48,admin.,married,university.degree,no,yes,yes,telephone,May,Wed,160,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
41,management,married,unknown,unknown,yes,no,telephone,May,Wed,70,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
58,housemaid,married,university.degree,unknown,no,no,telephone,May,Wed,162,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
36,admin.,single,university.degree,unknown,no,no,telephone,May,Wed,117,4,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
44,blue-collar,single,basic.4y,no,no,no,telephone,May,Wed,381,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
38,blue-collar,single,university.degree,no,no,no,telephone,May,Wed,109,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
38,blue-collar,married,basic.6y,unknown,yes,no,telephone,May,Wed,476,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,True
53,blue-collar,married,basic.9y,no,no,no,telephone,May,Wed,178,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
37,blue-collar,married,basic.9y,no,yes,no,telephone,May,Wed,260,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
29,admin.,single,university.degree,no,no,no,telephone,May,Wed,231,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
35,services,married,high.school,no,no,no,telephone,May,Wed,188,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
59,entrepreneur,married,high.school,no,no,no,telephone,May,Wed,145,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
38,technician,married,basic.6y,unknown,yes,yes,telephone,May,Wed,163,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
34,technician,single,professional.course,no,no,no,telephone,May,Wed,27,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
28,blue-collar,married,basic.9y,no,yes,no,telephone,May,Wed,282,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
43,blue-collar,married,unknown,unknown,no,yes,telephone,May,Wed,73,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
45,blue-collar,divorced,basic.9y,no,yes,yes,telephone,May,Wed,48,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
31,blue-collar,single,basic.9y,no,no,no,telephone,May,Wed,220,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
34,blue-collar,married,basic.9y,no,no,no,telephone,May,Wed,606,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
50,management,divorced,high.school,unknown,no,no,telephone,May,Wed,82,7,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
38,technician,single,university.degree,no,no,no,telephone,May,Wed,451,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
39,technician,married,university.degree,unknown,no,no,telephone,May,Wed,202,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
41,technician,married,high.school,no,yes,no,telephone,May,Wed,832,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,True
29,blue-collar,married,basic.6y,no,no,yes,telephone,May,Wed,168,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
34,admin.,single,high.school,no,yes,yes,telephone,May,Wed,230,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
45,technician,married,professional.course,unknown,no,no,telephone,May,Wed,69,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
42,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,May,Wed,200,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
32,blue-collar,married,basic.9y,no,no,no,telephone,May,Wed,170,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
41,blue-collar,married,basic.4y,no,no,no,telephone,May,Wed,142,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
49,blue-collar,married,basic.4y,no,no,no,telephone,May,Wed,283,8,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
46,blue-collar,married,basic.4y,unknown,no,no,telephone,May,Wed,421,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
39,blue-collar,married,high.school,unknown,no,no,telephone,May,Wed,278,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
45,unknown,married,unknown,unknown,unknown,unknown,telephone,May,Wed,179,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
48,management,married,basic.4y,unknown,no,no,telephone,May,Wed,238,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
33,blue-collar,married,basic.9y,no,yes,yes,telephone,May,Wed,110,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
52,blue-collar,married,basic.6y,no,yes,no,telephone,May,Wed,138,3,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
44,blue-collar,married,basic.4y,unknown,no,yes,telephone,May,Wed,218,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
44,management,married,university.degree,no,no,no,telephone,May,Wed,158,2,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
33,unemployed,divorced,basic.9y,no,yes,no,telephone,May,Wed,105,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
57,blue-collar,divorced,professional.course,no,no,no,telephone,May,Wed,106,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
31,management,married,high.school,no,no,no,telephone,May,Wed,217,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
52,admin.,married,high.school,no,unknown,unknown,telephone,May,Wed,132,1,nonexistent,1.1,93.994,-36.4,4.859,5191.0,False
